,Date,Title,Encabezado,SecLabel,Media
187,30/04/2017,"en mendoza se comenzo a vivir la gran fiesta"">En Mendoza se comenzó a vivir la gran fiesta","en mendoza se comenzo a vivir la gran fiesta"">En Mendoza se comenzó a vivir la gran fiesta",Deportes,Los Andes
188,30/04/2017,"futbol femenino las chicas inician hoy la temporada 2017"">Fútbol Femenino: las chicas inician hoy la temporada 2017","futbol femenino las chicas inician hoy la temporada 2017"">Fútbol Femenino: las chicas inician hoy la temporada 2017",Deportes,Los Andes
189,30/04/2017,"godoy cruz recibe a san martin de san juan"">Godoy Cruz recibe a San Martín de San Juan","godoy cruz recibe a san martin de san juan"">Godoy Cruz recibe a San Martín de San Juan",Deportes,Los Andes
190,30/04/2017,"gp de rusia el finlandes bottas gano su primera carrera en la formula 1"">GP de Rusia: el finlandés Bottas ganó su primera carrera en la Fórmula 1","gp de rusia el finlandes bottas gano su primera carrera en la formula 1"">GP de Rusia: el finlandés Bottas ganó su primera carrera en la Fórmula 1",Deportes,Los Andes
191,30/04/2017,"lazio supero a roma en el derbi capitalino y le dejo el titulo servido a juventus"">Lazio superó a Roma en el derbi capitalino y le dejó el título servido a Juventus","lazio supero a roma en el derbi capitalino y le dejo el titulo servido a juventus"">Lazio superó a Roma en el derbi capitalino y le dejó el título servido a Juventus",Deportes,Los Andes
192,30/04/2017,"liceo arranco con una goleada"">Liceo arrancó con una goleada","liceo arranco con una goleada"">Liceo arrancó con una goleada",Deportes,Los Andes
193,30/04/2017,"maipucinos van por nuevo paso"">Maipucinos van por nuevo paso","maipucinos van por nuevo paso"">Maipucinos van por nuevo paso",Deportes,Los Andes
194,30/04/2017,"maraton internacional mendoza el sanrafaelino mohamed se llevo el triunfo por cuarta vez"">Maratón Internacional Mendoza: el sanrafaelino Mohamed se llevó el triunfo por cuarta vez","maraton internacional mendoza el sanrafaelino mohamed se llevo el triunfo por cuarta vez"">Maratón Internacional Mendoza: el sanrafaelino Mohamed se llevó el triunfo por cuarta vez",Deportes,Los Andes
195,30/04/2017,"mendocina a las puertas de la wnba"">Mendocina a las puertas de la WNBA","mendocina a las puertas de la wnba"">Mendocina a las puertas de la WNBA",Deportes,Los Andes
196,30/04/2017,"miguel grasso el nuevo presidente de la cah"">Miguel Grasso, el nuevo presidente de la CAH","miguel grasso el nuevo presidente de la cah"">Miguel Grasso, el nuevo presidente de la CAH",Deportes,Los Andes
197,30/04/2017,"newell s alcanzo la cima del torneo"">Newell’s alcanzó la cima del torneo","newell s alcanzo la cima del torneo"">Newell’s alcanzó la cima del torneo",Deportes,Los Andes
198,30/04/2017,"obras gusto goleo y es lider"">Obras gustó, goleó y es líder","obras gusto goleo y es lider"">Obras gustó, goleó y es líder",Deportes,Los Andes
199,30/04/2017,"otro clasico para el barcelona"">Otro clásico para el Barcelona","otro clasico para el barcelona"">Otro clásico para el Barcelona",Deportes,Los Andes
200,30/04/2017,"partido clave para gutierrez buscara la victoria ante concepcion en tucuman"">Empate, invasión y clasificación de Gutiérrez ante Concepción de Tucumán","partido clave para gutierrez buscara la victoria ante concepcion en tucuman"">Empate, invasión y clasificación de Gutiérrez ante Concepción de Tucumán",Deportes,Los Andes
201,30/04/2017,"planificar la palabra magica"">Planificar, la palabra mágica","planificar la palabra magica"">Planificar, la palabra mágica",Deportes,Los Andes
202,30/04/2017,"rally mundial evans se afianza en cordoba"">Rally mundial: Evans se afianza en Córdoba","rally mundial evans se afianza en cordoba"">Rally mundial: Evans se afianza en Córdoba",Deportes,Los Andes
203,30/04/2017,"revalida maipu define su clasificacion ante belgrano de la pampa"">Maipú le ganó a Belgrano (LP) y clasificó a la fase final de la Reválida","revalida maipu define su clasificacion ante belgrano de la pampa"">Maipú le ganó a Belgrano (LP) y clasificó a la fase final de la Reválida",Deportes,Los Andes
204,30/04/2017,"santero otra vez arriba"">Santero, otra vez arriba","santero otra vez arriba"">Santero, otra vez arriba",Deportes,Los Andes
205,30/04/2017,"sharks fue mas efectivo y se quedo con el triunfo"">Sharks fue más efectivo y se quedó con el triunfo","sharks fue mas efectivo y se quedo con el triunfo"">Sharks fue más efectivo y se quedó con el triunfo",Deportes,Los Andes
206,30/04/2017,"tn el mendocino santero se quedo con su primer triunfo en la clase 3"">TN: el mendocino Santero se quedó con su primer triunfo en la Clase 3","tn el mendocino santero se quedo con su primer triunfo en la clase 3"">TN: el mendocino Santero se quedó con su primer triunfo en la Clase 3",Deportes,Los Andes
207,30/04/2017,"tras dos empates seguidos boca busca un triunfo que lo afirme como lider"">Tras dos empates seguidos, Boca goleó a Arsenal y se afirmó como único líder","tras dos empates seguidos boca busca un triunfo que lo afirme como lider"">Tras dos empates seguidos, Boca goleó a Arsenal y se afirmó como único líder",Deportes,Los Andes
208,30/04/2017,"un duelo clave por la permanencia olimpo vs rafaela"">Con diez, Rafaela venció a Olimpo y se quedó con un duelo clave por la permanencia","un duelo clave por la permanencia olimpo vs rafaela"">Con diez, Rafaela venció a Olimpo y se quedó con un duelo clave por la permanencia",Deportes,Los Andes
209,30/04/2017,"una raza en extincion"">Una raza en extinción","una raza en extincion"">Una raza en extinción",Deportes,Los Andes
210,30/04/2017,"voley gonzalez no estara este ano en la seleccion"">Vóley: González no estará  este año en la Selección","voley gonzalez no estara este ano en la seleccion"">Vóley: González no estará  este año en la Selección",Deportes,Los Andes
211,30/04/2017,"windsurf fernando consorte el adelantado en san luis"">Windsurf: Fernando Consorte, el adelantado en San Luis","windsurf fernando consorte el adelantado en san luis"">Windsurf: Fernando Consorte, el adelantado en San Luis",Deportes,Los Andes
212,30/04/2017,"el presupuesto publico como principal herramienta de control politico y financiero"">El presupuesto público como principal herramienta de control político y financiero","el presupuesto publico como principal herramienta de control politico y financiero"">El presupuesto público como principal herramienta de control político y financiero",Economia,Los Andes
213,30/04/2017,"en 15 anos 396 empresas dejaron de exportar vinos"">Casi 400 firmas dejaron de exportar vinos en 15 años","en 15 anos 396 empresas dejaron de exportar vinos"">Casi 400 firmas dejaron de exportar vinos en 15 años",Economia,Los Andes
214,30/04/2017,"lineas de creditos para productores de fecovita"">Líneas de créditos para productores de Fecovita","lineas de creditos para productores de fecovita"">Líneas de créditos para productores de Fecovita",Economia,Los Andes
215,30/04/2017,"ypf advierte por riesgo real de desabastecimiento"">YPF advierte por “riesgo real” de desabastecimiento","ypf advierte por riesgo real de desabastecimiento"">YPF advierte por “riesgo real” de desabastecimiento",Economia,Los Andes
216,30/04/2017,"al menos cinco muertos y 50 heridos por tornados en texas"">Al menos 9 muertos y 50 heridos por tornados en Estados Unidos","al menos cinco muertos y 50 heridos por tornados en texas"">Al menos 9 muertos y 50 heridos por tornados en Estados Unidos",Mundo,Los Andes
217,30/04/2017,"brasil el cacique raoni luchara hasta el fin por su tierra"">Brasil: el cacique Raoni luchará “hasta el fin” por su tierra","brasil el cacique raoni luchara hasta el fin por su tierra"">Brasil: el cacique Raoni luchará “hasta el fin” por su tierra",Mundo,Los Andes
218,30/04/2017,"cien dias de trump pense que seria mas facil"">Cien días de Trump: “Pensé que sería más fácil”","cien dias de trump pense que seria mas facil"">Cien días de Trump: “Pensé que sería más fácil”",Mundo,Los Andes
219,30/04/2017,"de hollywood al altiplano morgan busca a dios y visita a evo morales"">De Hollywood al Altiplano: Morgan Freeman busca  a Dios y visita a Evo Morales","de hollywood al altiplano morgan busca a dios y visita a evo morales"">De Hollywood al Altiplano: Morgan Freeman busca  a Dios y visita a Evo Morales",Mundo,Los Andes
220,30/04/2017,"egipto ante el extremismo el papa pidio mas caridad"">Egipto: ante el extremismo, el Papa pidió más caridad ","egipto ante el extremismo el papa pidio mas caridad"">Egipto: ante el extremismo, el Papa pidió más caridad ",Mundo,Los Andes
221,30/04/2017,"el clima politico en venezuela se recalienta con acusaciones cruzadas"">El clima político en Venezuela se recalienta con acusaciones cruzadas","el clima politico en venezuela se recalienta con acusaciones cruzadas"">El clima político en Venezuela se recalienta con acusaciones cruzadas",Mundo,Los Andes
222,30/04/2017,"francisco llamo a evitar mas violencia en venezuela y pidio soluciones negociadas"">Francisco llamó a evitar más violencia en Venezuela y pidió ""soluciones negociadas""","francisco llamo a evitar mas violencia en venezuela y pidio soluciones negociadas"">Francisco llamó a evitar más violencia en Venezuela y pidió ""soluciones negociadas""",Mundo,Los Andes
223,30/04/2017,"los padres de madeleine mantienen la esperanza diez anos despues de su desaparicion"">Tras 10 años de búsqueda, los padres de Madeleine mantienen la esperanza de encontrar a su hija","los padres de madeleine mantienen la esperanza diez anos despues de su desaparicion"">Tras 10 años de búsqueda, los padres de Madeleine mantienen la esperanza de encontrar a su hija",Mundo,Los Andes
224,30/04/2017,"marines regresan a afganistan tras retirarse en 2014"">Marines regresan a Afganistán tras retirarse en 2014","marines regresan a afganistan tras retirarse en 2014"">Marines regresan a Afganistán tras retirarse en 2014",Mundo,Los Andes
225,30/04/2017,"trump dice que kim jong un es astuto pero promete frenar a corea del norte"">Trump dice que Kim Jong Un es ""astuto"" pero promete frenar a Corea del Norte","trump dice que kim jong un es astuto pero promete frenar a corea del norte"">Trump dice que Kim Jong Un es ""astuto"" pero promete frenar a Corea del Norte",Mundo,Los Andes
226,30/04/2017,"wikipedia y programas de citas prohibidos en turquia"">Wikipedia y programas de citas, prohibidos en Turquía","wikipedia y programas de citas prohibidos en turquia"">Wikipedia y programas de citas, prohibidos en Turquía",Mundo,Los Andes
227,30/04/2017,"chubut asesinaron a balazos a una chica de 13 anos en una plaza"">Chubut: asesinaron a balazos a una chica de 13 años en una plaza ","chubut asesinaron a balazos a una chica de 13 anos en una plaza"">Chubut: asesinaron a balazos a una chica de 13 años en una plaza ",Policiales,Los Andes
228,30/04/2017,"el principal sospechoso del brutal crimen de araceli se nego a declarar"">El principal sospechoso del brutal crimen de Araceli se negó a declarar","el principal sospechoso del brutal crimen de araceli se nego a declarar"">El principal sospechoso del brutal crimen de Araceli se negó a declarar",Policiales,Los Andes
229,30/04/2017,"en un quiosco funcionaba un quiosquito en maipu"">En un quiosco funcionaba un “quiosquito” en Maipú","en un quiosco funcionaba un quiosquito en maipu"">En un quiosco funcionaba un “quiosquito” en Maipú",Policiales,Los Andes
230,30/04/2017,"femicidio dolorosa despedida a araceli fulles"">Femicidio: dolorosa despedida  a Araceli Fulles","femicidio dolorosa despedida a araceli fulles"">Femicidio: dolorosa despedida  a Araceli Fulles",Policiales,Los Andes
231,30/04/2017,"guaymallen un hombre murio luego de caer en un auto a un zanjon"">Guaymallén: un hombre murió tras caer en un auto a un zanjón","guaymallen un hombre murio luego de caer en un auto a un zanjon"">Guaymallén: un hombre murió tras caer en un auto a un zanjón",Policiales,Los Andes
232,30/04/2017,"imputaron por abuso al padre de la beba que murio en un accidente"">Imputaron por abuso al padre de           la beba que murió en un accidente","imputaron por abuso al padre de la beba que murio en un accidente"">Imputaron por abuso al padre de           la beba que murió en un accidente",Policiales,Los Andes
233,30/04/2017,"inseguridad en las heras para robarle una campera le clavaron un puntazo en el pecho"">Inseguridad en Las Heras: para robarle una campera le dieron un puntazo en el pecho","inseguridad en las heras para robarle una campera le clavaron un puntazo en el pecho"">Inseguridad en Las Heras: para robarle una campera le dieron un puntazo en el pecho",Policiales,Los Andes
234,30/04/2017,"salta hallaron asesinada a una adolescente embarazada que estaba desaparecida"">Salta: hallaron asesinada a una embarazada que estaba desaparecida","salta hallaron asesinada a una adolescente embarazada que estaba desaparecida"">Salta: hallaron asesinada a una embarazada que estaba desaparecida",Policiales,Los Andes
235,30/04/2017,"sobreseen a rugbier acusado de golpear a un joven en un boliche"">Sobreseen a rugbier acusado  de golpear a un joven en un boliche","sobreseen a rugbier acusado de golpear a un joven en un boliche"">Sobreseen a rugbier acusado  de golpear a un joven en un boliche",Policiales,Los Andes
236,30/04/2017,"sorprendio a un ladron dentro de su casa y fue apunalado con un destornillador"">Sorprendió a un ladrón dentro de su casa y fue apuñalado con un destornillador","sorprendio a un ladron dentro de su casa y fue apunalado con un destornillador"">Sorprendió a un ladrón dentro de su casa y fue apuñalado con un destornillador",Policiales,Los Andes
237,30/04/2017,"violaron a una nina de 14 anos que acudio a una cita por facebook"">Menores violaron una niña de 14 años que acudió a una cita por Facebook","violaron a una nina de 14 anos que acudio a una cita por facebook"">Menores violaron una niña de 14 años que acudió a una cita por Facebook",Policiales,Los Andes
238,01/05/2017," yasky pidio construir la unidad de los trabajadores y anticipo un nuevo paro general"">Yasky llamó a ""construir la unidad"" de los trabajadores y anticipó un nuevo paro general"," yasky pidio construir la unidad de los trabajadores y anticipo un nuevo paro general"">Yasky llamó a ""construir la unidad"" de los trabajadores y anticipó un nuevo paro general",Política,Los Andes
239,01/05/2017,"acusan al grupo macri de desviar fondos del correo argentino a empreaas propias"">Acusan al grupo Macri de desviar fondos del Correo Argentino a empresas propias","acusan al grupo macri de desviar fondos del correo argentino a empreaas propias"">Acusan al grupo Macri de desviar fondos del Correo Argentino a empresas propias",Política,Los Andes
240,01/05/2017,"asamblea legislativa un pedido de aplausos y un dura respuesta del fpv"">Asamblea Legislativa: un pedido de aplausos y una dura respuesta del FpV","asamblea legislativa un pedido de aplausos y un dura respuesta del fpv"">Asamblea Legislativa: un pedido de aplausos y una dura respuesta del FpV",Política,Los Andes
241,01/05/2017,"canicoba corral acuso a sectores del gobierno de operar para designar magistrados en comodoro py"">Canicoba Corral afirma que el Gobierno quiere desplazar a jueces","canicoba corral acuso a sectores del gobierno de operar para designar magistrados en comodoro py"">Canicoba Corral afirma que el Gobierno quiere desplazar a jueces",Política,Los Andes
242,01/05/2017,"cornejo promete un discurso breve y mas dinamico"">Cornejo promete un discurso breve y más dinámico para abrir las sesiones legislativas","cornejo promete un discurso breve y mas dinamico"">Cornejo promete un discurso breve y más dinámico para abrir las sesiones legislativas",Política,Los Andes
243,01/05/2017,"cornejo quiere una ley que obligue a los presos a apagar"">Cornejo quiere una ley que obligue a los presos a trabajar","cornejo quiere una ley que obligue a los presos a apagar"">Cornejo quiere una ley que obligue a los presos a trabajar",Política,Los Andes
244,01/05/2017,"desde la cgt advierten si las medidas economicas no dan resultado va a ir madurando un conflicto"">La CGT advierte: ""Si las medidas económicas no dan resultado, va a ir madurando un conflicto"" ","desde la cgt advierten si las medidas economicas no dan resultado va a ir madurando un conflicto"">La CGT advierte: ""Si las medidas económicas no dan resultado, va a ir madurando un conflicto"" ",Política,Los Andes
245,01/05/2017,"dia del trabajador dividido en cuatro actos distintos macri en ferro con las 62"">Día del Trabajador, dividido en cuatro actos distintos: Macri en Ferro con ""las 62""","dia del trabajador dividido en cuatro actos distintos macri en ferro con las 62"">Día del Trabajador, dividido en cuatro actos distintos: Macri en Ferro con ""las 62""",Política,Los Andes
246,01/05/2017,"el gobierno asegura que cada preso le cuesta 20 mil mensuales a los mendocinos"">El Gobierno asegura que cada preso le cuesta “$20 mil mensuales” a los mendocinos","el gobierno asegura que cada preso le cuesta 20 mil mensuales a los mendocinos"">El Gobierno asegura que cada preso le cuesta “$20 mil mensuales” a los mendocinos",Política,Los Andes
247,01/05/2017,"inicio el acto protocolar en la legislatura para recibir el discurso del gobernador"">Con escasos anuncios, el gobernador ratificó el rumbo de cambio en Mendoza  ","inicio el acto protocolar en la legislatura para recibir el discurso del gobernador"">Con escasos anuncios, el gobernador ratificó el rumbo de cambio en Mendoza  ",Política,Los Andes
248,01/05/2017,"la fuerza aerea conmemora el bautismo de fuego en malvinas que dio que hablar al mundo"">La Fuerza Aérea conmemora el bautismo de fuego en Malvinas que dio que hablar al mundo","la fuerza aerea conmemora el bautismo de fuego en malvinas que dio que hablar al mundo"">La Fuerza Aérea conmemora el bautismo de fuego en Malvinas que dio que hablar al mundo",Política,Los Andes
249,01/05/2017,"la oposicion prudente sobre el proyecto que obligaria a trabajar a los presos"">La oposición, prudente sobre el proyecto para obligar a trabajar a los presos","la oposicion prudente sobre el proyecto que obligaria a trabajar a los presos"">La oposición, prudente sobre el proyecto para obligar a trabajar a los presos",Política,Los Andes
250,01/05/2017,"los gremios marcan presencia afuera de la legislatura"">La Intersindical, el banque radical, el diputado ""rebelde"" y el acto que no fue","los gremios marcan presencia afuera de la legislatura"">La Intersindical, el banque radical, el diputado ""rebelde"" y el acto que no fue",Política,Los Andes
251,01/05/2017,"los politicos saludaron a los trabajadores a traves de las redes sociales"">Los políticos saludaron a los trabajadores a través de las redes sociales","los politicos saludaron a los trabajadores a traves de las redes sociales"">Los políticos saludaron a los trabajadores a través de las redes sociales",Política,Los Andes
252,01/05/2017,"macri no va mas el pais de la ventajita y de la patota"">Macri: ""No va más el país de la ventajita y de la patota”","macri no va mas el pais de la ventajita y de la patota"">Macri: ""No va más el país de la ventajita y de la patota”",Política,Los Andes
253,01/05/2017,"macri saludo a los trabajadores en su dia a traves de las redes sociales"">Macri saludó a los trabajadores: ""Son la fuerza que mueve al país hacia el futuro""","macri saludo a los trabajadores en su dia a traves de las redes sociales"">Macri saludó a los trabajadores: ""Son la fuerza que mueve al país hacia el futuro""",Política,Los Andes
254,01/05/2017,"segui en vivo el discurso del gobernador"">El discurso completo del Gobernador","segui en vivo el discurso del gobernador"">El discurso completo del Gobernador",Política,Los Andes
255,01/05/2017,"tres hijos de baez desfilaran esta semana por tribunales por la ruta del dinero k"">Tres hijos de Báez desfilarán esta semana por Tribunales por la ""ruta del dinero K""","tres hijos de baez desfilaran esta semana por tribunales por la ruta del dinero k"">Tres hijos de Báez desfilarán esta semana por Tribunales por la ""ruta del dinero K""",Política,Los Andes
256,01/05/2017,"triaca hemos empezado a crecer en el registro del empleo"">Triaca: “Hemos empezado a crecer en el registro del empleo”","triaca hemos empezado a crecer en el registro del empleo"">Triaca: “Hemos empezado a crecer en el registro del empleo”",Política,Los Andes
257,01/05/2017,"ya esta en el puerto de zarate el lujoso yate que usaba ricardo jaime"">Ya está en el puerto de Zárate el lujoso yate que usaba Ricardo Jaime ","ya esta en el puerto de zarate el lujoso yate que usaba ricardo jaime"">Ya está en el puerto de Zárate el lujoso yate que usaba Ricardo Jaime ",Política,Los Andes
258,01/05/2017," chiqui tapia vamos a tener una afa que sea el orgullo de los argentinos"">'Chiqui' Tapia: ""Vamos a tener una AFA que sea el orgullo de los argentinos"""," chiqui tapia vamos a tener una afa que sea el orgullo de los argentinos"">'Chiqui' Tapia: ""Vamos a tener una AFA que sea el orgullo de los argentinos""",Deportes,Los Andes
259,01/05/2017," cuando le pegue al arco y la pelota estaba por entrar se me puso la mente en blanco reconocio el juvenil maroni"">""Cuando marqué el gol sentí como si la hinchada se me caía encima"", confesó el juvenil Maroni"," cuando le pegue al arco y la pelota estaba por entrar se me puso la mente en blanco reconocio el juvenil maroni"">""Cuando marqué el gol sentí como si la hinchada se me caía encima"", confesó el juvenil Maroni",Deportes,Los Andes
260,01/05/2017," estas igual aparecio un nuevo doble de leo messi en iran"">¡Estás igual! Apareció un nuevo doble de Leo Messi en Irán "," estas igual aparecio un nuevo doble de leo messi en iran"">¡Estás igual! Apareció un nuevo doble de Leo Messi en Irán ",Deportes,Los Andes
261,01/05/2017," trate de hacer lo mejor posible sintetizo el sanrafaelino mohamed tras ganar la mim"">'Traté de hacer lo mejor posible', sintetizó el sanrafaelino Mohamed tras ganar la MIM"," trate de hacer lo mejor posible sintetizo el sanrafaelino mohamed tras ganar la mim"">'Traté de hacer lo mejor posible', sintetizó el sanrafaelino Mohamed tras ganar la MIM",Deportes,Los Andes
262,01/05/2017,"arranco la esperada segunda temporada del futbol femenino de la liga mendocina con alto nivel"">Arrancó la esperada segunda temporada del fútbol femenino de la Liga Mendocina con alto nivel","arranco la esperada segunda temporada del futbol femenino de la liga mendocina con alto nivel"">Arrancó la esperada segunda temporada del fútbol femenino de la Liga Mendocina con alto nivel",Deportes,Los Andes
263,01/05/2017,"atp500 de barcelona nadal aplasto a thiem y logro su decima victoria en el conde de godo"">ATP500 de Barcelona: Nadal aplastó a Thiem y logró su décima victoria en el Conde de Godó","atp500 de barcelona nadal aplasto a thiem y logro su decima victoria en el conde de godo"">ATP500 de Barcelona: Nadal aplastó a Thiem y logró su décima victoria en el Conde de Godó",Deportes,Los Andes
264,01/05/2017,"bernardi era normal que sintiesemos el cansancio"">Bernardi: ""Era normal que sintiésemos el cansancio""","bernardi era normal que sintiesemos el cansancio"">Bernardi: ""Era normal que sintiésemos el cansancio""",Deportes,Los Andes
265,01/05/2017,"con una remontada fantastica el belga neuville gano el rally de argentina"">Con una remontada fantástica, el belga Neuville ganó el Rally de Argentina","con una remontada fantastica el belga neuville gano el rally de argentina"">Con una remontada fantástica, el belga Neuville ganó el Rally de Argentina",Deportes,Los Andes
266,01/05/2017,"el blooper de neymar jr que provoco la carcajada de sus amigos"">El blooper de Neymar Jr. que provocó la carcajada de sus amigos","el blooper de neymar jr que provoco la carcajada de sus amigos"">El blooper de Neymar Jr. que provocó la carcajada de sus amigos",Deportes,Los Andes
267,01/05/2017,"el liverpool visita a watford para asegurar el tercer escalon en solitario"">Con uno de los mejores goles del año, Liverpool venció al Watford","el liverpool visita a watford para asegurar el tercer escalon en solitario"">Con uno de los mejores goles del año, Liverpool venció al Watford",Deportes,Los Andes
268,01/05/2017,"el sevilla de sampaoli busca darle alcance al atletico de simeone"">Los goles del 'Mudo' Vázquez no alcanzaron y el Sevilla perdió ante el Málaga","el sevilla de sampaoli busca darle alcance al atletico de simeone"">Los goles del 'Mudo' Vázquez no alcanzaron y el Sevilla perdió ante el Málaga",Deportes,Los Andes
269,01/05/2017,"empate invasion y clasificacion de gutierrez ante concepcion de tucuman"">Empate, invasión y clasificación de Gutiérrez ante Concepción de Tucumán","empate invasion y clasificacion de gutierrez ante concepcion de tucuman"">Empate, invasión y clasificación de Gutiérrez ante Concepción de Tucumán",Deportes,Los Andes
270,01/05/2017,"en espana afirman que pizzi es candidato para reemplazar a luis enrique en el barca"">En España afirman que Pizzi es candidato para reemplazar a Luis Enrique en el Barça","en espana afirman que pizzi es candidato para reemplazar a luis enrique en el barca"">En España afirman que Pizzi es candidato para reemplazar a Luis Enrique en el Barça",Deportes,Los Andes
271,01/05/2017,"gano el croto y la llave del ascenso sera entre mendocinos"">Ganó el Croto y la llave del ascenso será entre mendocinos","gano el croto y la llave del ascenso sera entre mendocinos"">Ganó el Croto y la llave del ascenso será entre mendocinos",Deportes,Los Andes
272,01/05/2017,"la confederacion argentina de hockey sobre cesped tiene nuevo presidente"">La Confederación Argentina de hockey sobre césped tiene nuevo presidente","la confederacion argentina de hockey sobre cesped tiene nuevo presidente"">La Confederación Argentina de hockey sobre césped tiene nuevo presidente",Deportes,Los Andes
273,01/05/2017,"la continuidad de la fecha 30 no arrojo malos resultados para la lepra"">La continuidad de la fecha 30 no arrojó malos resultados para la Lepra","la continuidad de la fecha 30 no arrojo malos resultados para la lepra"">La continuidad de la fecha 30 no arrojó malos resultados para la Lepra",Deportes,Los Andes
274,01/05/2017,"la libertad elimino a pilares por penales y jugara por un ascenso"">La Libertad eliminó a Pilares por penales y jugará por un ascenso","la libertad elimino a pilares por penales y jugara por un ascenso"">La Libertad eliminó a Pilares por penales y jugará por un ascenso",Deportes,Los Andes
275,01/05/2017,"lejos de la feliz batalla campal y balazos de goma en el clasico de pinamar"">Lejos de 'La Feliz': batalla campal y balazos de goma en el clásico de Pinamar","lejos de la feliz batalla campal y balazos de goma en el clasico de pinamar"">Lejos de 'La Feliz': batalla campal y balazos de goma en el clásico de Pinamar",Deportes,Los Andes
276,01/05/2017,"liga mendocina el comercial se corto en la cima"">Liga mendocina: el Comercial se cortó en la cima","liga mendocina el comercial se corto en la cima"">Liga mendocina: el Comercial se cortó en la cima",Deportes,Los Andes
277,01/05/2017,"maipu le gano a belgrano lp y clasifico a la fase final de la revalida"">Maipú le ganó a Belgrano (LP) y clasificó a la fase final de la Reválida","maipu le gano a belgrano lp y clasifico a la fase final de la revalida"">Maipú le ganó a Belgrano (LP) y clasificó a la fase final de la Reválida",Deportes,Los Andes
278,01/05/2017,"maraton internacional mendoza el sanrafaelino mohamed se llevo el triunfo por cuarta vez 958711"">Maratón Internacional Mendoza: el sanrafaelino Mohamed se llevó el triunfo por cuarta vez","maraton internacional mendoza el sanrafaelino mohamed se llevo el triunfo por cuarta vez 958711"">Maratón Internacional Mendoza: el sanrafaelino Mohamed se llevó el triunfo por cuarta vez",Deportes,Los Andes
279,01/05/2017,"mira como marcha tu equipo de primera division 958746"">Mirá cómo marcha tu equipo de Primera División","mira como marcha tu equipo de primera division 958746"">Mirá cómo marcha tu equipo de Primera División",Deportes,Los Andes
280,01/05/2017,"nba con ginobili los spurs abren la serie de semifinales ante los rockets"">NBA: con Ginóbili, los Spurs abren la serie de semifinales ante los Rockets","nba con ginobili los spurs abren la serie de semifinales ante los rockets"">NBA: con Ginóbili, los Spurs abren la serie de semifinales ante los Rockets",Deportes,Los Andes
281,01/05/2017,"no hubo emociones el tomba y san martin sj igualaron sin goles en el clasico cuyano"">No hubo emociones: el Tomba y San Martín (SJ) igualaron sin goles en el clásico cuyano","no hubo emociones el tomba y san martin sj igualaron sin goles en el clasico cuyano"">No hubo emociones: el Tomba y San Martín (SJ) igualaron sin goles en el clásico cuyano",Deportes,Los Andes
282,01/05/2017,"no juega nunca mas un rugbier durmio a un arbitro de una trompada"">No juega nunca más: un rugbier durmió a un árbitro de una trompada ","no juega nunca mas un rugbier durmio a un arbitro de una trompada"">No juega nunca más: un rugbier durmió a un árbitro de una trompada ",Deportes,Los Andes
283,01/05/2017,"que se dijeron messi y luis enrique tras el primer gol de mascherano en el barca"">¿Qué se dijeron Messi y Luis Enrique tras el primer gol de Mascherano en el Barça?","que se dijeron messi y luis enrique tras el primer gol de mascherano en el barca"">¿Qué se dijeron Messi y Luis Enrique tras el primer gol de Mascherano en el Barça?",Deportes,Los Andes
284,01/05/2017,"quien lo hubiera dicho el hijo mayor de messi es un superheroe de pelicula"">Quién lo hubiera dicho: el hijo mayor de Messi es un superhéroe de película ","quien lo hubiera dicho el hijo mayor de messi es un superheroe de pelicula"">Quién lo hubiera dicho: el hijo mayor de Messi es un superhéroe de película ",Deportes,Los Andes
285,01/05/2017,"ranking atp zeballos subio 21 puestos y del potro sigue como el argentino mejor ubicado"">Ránking ATP: Zeballos subió 21 puestos y Del Potro sigue como el argentino mejor ubicado","ranking atp zeballos subio 21 puestos y del potro sigue como el argentino mejor ubicado"">Ránking ATP: Zeballos subió 21 puestos y Del Potro sigue como el argentino mejor ubicado",Deportes,Los Andes
286,01/05/2017,"revivi la goleada que le dio al bayern munich su quinta bundesliga al hilo"">Reviví la goleada que le dio al Bayern Múnich su quinta Bundesliga al hilo","revivi la goleada que le dio al bayern munich su quinta bundesliga al hilo"">Reviví la goleada que le dio al Bayern Múnich su quinta Bundesliga al hilo",Deportes,Los Andes
287,01/05/2017,"sampaoli no descuida al sevilla me mato por este equipo y por este club"">Sampaoli no descuida al Sevilla: ""Me mato por este equipo y por este club""","sampaoli no descuida al sevilla me mato por este equipo y por este club"">Sampaoli no descuida al Sevilla: ""Me mato por este equipo y por este club""",Deportes,Los Andes
288,01/05/2017,"san lorenzo recupero a cerutti y el pocho viajara a curitiba con el plantel"">San Lorenzo recuperó a Cerutti y el 'Pocho' viajará a Curitiba con el plantel","san lorenzo recupero a cerutti y el pocho viajara a curitiba con el plantel"">San Lorenzo recuperó a Cerutti y el 'Pocho' viajará a Curitiba con el plantel",Deportes,Los Andes
289,01/05/2017,"seleccion la acida respuesta de hugo moyano al paton bauza"">Selección: la ácida respuesta de Hugo Moyano al 'Patón' Bauza","seleccion la acida respuesta de hugo moyano al paton bauza"">Selección: la ácida respuesta de Hugo Moyano al 'Patón' Bauza",Deportes,Los Andes
